"year","fips","total_population","state_name","abbr","pack_sales_per_capita","tax_per_pack","baseline_price_per_pack","total_cigarette_consumption","baseline_state_tax_revenue","baseline_num_smokers","baseline_prev","census_total_pop","baseline_avg_smoking_intensity","policy_prev","pct_increase_price_per_pack","pct_reduction_intensity","policy_smoking_intensity","policy_num_smokers","policy_total_cig_consumption","policy_state_tax_revenue","revenue_gain"
2057,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,365860.47738875,0.124021972256874,2949965,433.794101327219,0.116468031567168,0.240096038415366,-0.0480192076830732,412.963652283895,343576.61674204,141884654.489137,380250874.030887,272329354.470887
2058,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,365596.484043166,0.123932481925435,2949965,434.107339449308,0.116401066585973,0.240096038415366,-0.0480192076830732,413.261848959545,343379.072391291,141905470.350438,380306660.539175,272385140.979175
2059,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,365336.657377455,0.123844404044609,2949965,434.416075680102,0.116335026022647,0.240096038415366,-0.0480192076830732,413.555759921153,343184.255040898,141925825.386413,380361212.035588,272439692.475588
2060,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,365078.934259999,0.123757039239448,2949965,434.722746525201,0.116269239889036,0.240096038415366,-0.0480192076830732,413.847704675251,342990.188249259,141945702.133088,380414481.716677,272492962.156677
2061,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,364822.947736073,0.123670263117045,2949965,435.027779872048,0.116203586409575,0.240096038415366,-0.0480192076830732,414.138090562466,342796.512782722,141965093.255308,380466449.924227,272544930.364227
2062,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,364566.747703073,0.123583414617825,2949965,435.333496540563,0.116137442234821,0.240096038415366,-0.0480192076830732,414.429126958784,342601.389782242,141983994.862321,380517106.23102,272595586.67102
2063,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,364307.98998352,0.123495699095928,2949965,435.642701679915,0.116070062297436,0.240096038415366,-0.0480192076830732,414.723484312332,342402.621325257,142002408.153686,380566453.851879,272644934.291879
2064,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,364044.070961566,0.123406233959239,2949965,435.958527166222,0.116000622177046,0.240096038415366,-0.0480192076830732,415.02414410902,342197.775400508,142020338.851607,380614508.122306,272692988.562306
2065,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,363772.25132044,0.123314090614783,2949965,436.284286181568,0.115928257063571,0.240096038415366,-0.0480192076830732,415.334260434554,341984.300848538,142037796.673156,380661295.084057,272739775.524057
2066,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,363490.088197809,0.123218440963811,2949965,436.62295658976,0.115852199335677,0.240096038415366,-0.0480192076830732,415.656668158079,341759.933213272,142054795.149356,380706851.000274,272785331.440274
2067,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,363196.688876352,0.12311898238669,2949965,436.975671477091,0.115772190276626,0.240096038415366,-0.0480192076830732,415.992445955982,341523.909289387,142071366.377741,380751261.892345,272829742.332345
2068,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,362892.813458172,0.123015972548207,2949965,437.341581630117,0.115688494917026,0.240096038415366,-0.0480192076830732,416.340785393377,341277.010907906,142087538.758102,380794603.871712,272873084.311712
2069,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,362580.563982754,0.122910124012574,2949965,437.718214282299,0.115601802813277,0.240096038415366,-0.0480192076830732,416.699332444013,341021.27223607,142103336.489979,380836941.793143,272915422.233143
2070,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,362263.076712662,0.122802499932258,2949965,438.10183041614,0.115513129831013,0.240096038415366,-0.0480192076830732,417.064527635053,340759.690041945,142118779.164411,380878328.160621,272956808.600621
2071,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,361944.154449974,0.122694389408001,2949965,438.487857998922,0.115423700603091,0.240096038415366,-0.0480192076830732,417.432018479165,340495.876949596,142133881.198903,380918801.613061,272997282.053061
2072,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,361627.756596132,0.12258713462571,2949965,438.871502823402,0.115334785290609,0.240096038415366,-0.0480192076830732,417.797240983143,340233.579889812,142148650.967781,380958384.593654,273036865.033654
2073,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,361317.820801471,0.122482070397944,2949965,439.247963601562,0.11524764305425,0.240096038415366,-0.0480192076830732,418.155624413011,339976.513342532,142163091.222505,380997084.476313,273075564.916313
2074,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,361018.199503485,0.122380502651213,2949965,439.612510444831,0.115163502281468,0.240096038415366,-0.0480192076830732,418.502666005703,339728.30100775,142177199.689332,381034895.167409,273113375.607409
2075,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,360732.645800033,0.122283703637173,2949965,439.960504955178,0.11508355711346,0.240096038415366,-0.0480192076830732,418.833950095386,339492.46556021,142190970.378204,381071800.613587,273150281.053587
2076,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,360464.669816076,0.12219286324281,2949965,440.287579587147,0.115008921585485,0.240096038415366,-0.0480192076830732,419.145318862674,339272.293364926,142204393.583712,381107774.804349,273186255.244349
2077,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,360216.992830745,0.122108903946571,2949965,440.59031128099,0.11494045527188,0.240096038415366,-0.0480192076830732,419.433513620438,339070.32013611,142217455.739096,381142781.380776,273221261.820776
2078,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,359991.441299794,0.122032444893344,2949965,440.866361786171,0.114878729647223,0.240096038415366,-0.0480192076830732,419.69630839908,338888.231703771,142230139.805965,381176774.679986,273255255.119986
2079,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,359788.953385755,0.121963804108101,2949965,441.114479770694,0.114824030723925,0.240096038415366,-0.0480192076830732,419.932511954574,338726.871794503,142242426.139181,381209702.053004,273288182.493004
2080,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,359609.563782196,0.121902993351513,2949965,441.334527732762,0.114776354819758,0.240096038415366,-0.0480192076830732,420.141993387852,338586.229545868,142254293.415078,381241506.352408,273319986.792408
2081,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,359452.532067995,0.121849761630391,2949965,441.527330707406,0.114735450369339,0.240096038415366,-0.0480192076830732,420.325538116414,338465.562848786,142265719.838291,381272129.16662,273350609.60662
2082,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,359316.997272933,0.12180381708696,2949965,441.693875337178,0.114701027576231,0.240096038415366,-0.0480192076830732,420.484085405021,338364.016813915,142276684.143968,381301513.505835,273379993.945835
2083,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,359202.141246753,0.12176488237886,2949965,441.835108357486,0.11467281154539,0.240096038415366,-0.0480192076830732,420.618536527595,338280.780510498,142287166.833738,381329607.114418,273408087.554418
2084,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,359107.191577453,0.121732695668407,2949965,441.951931686028,0.114650543764281,0.240096038415366,-0.0480192076830732,420.729750092462,338215.091335599,142297150.855125,381356364.291736,273434844.731736
2085,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,359031.422444363,0.121707010911778,2949965,442.045200165158,0.114633983119702,0.240096038415366,-0.0480192076830732,420.818539893122,338166.238013712,142306622.52208,381381748.359175,273460228.799175
2086,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,358974.118850329,0.12168758573418,2949965,442.115764524439,0.114622894589821,0.240096038415366,-0.0480192076830732,420.885715807779,338133.527238661,142315571.650453,381405732.023215,273484212.463215
2087,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,358934.454172816,0.121674139921259,2949965,442.164621297644,0.114617010598024,0.240096038415366,-0.0480192076830732,420.932226517445,338116.169668801,142323992.120239,381428298.88224,273506779.32224
2088,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,358911.46900387,0.121666348246122,2949965,442.19293810945,0.114616024301937,0.240096038415366,-0.0480192076830732,420.959183578384,338113.260129864,142331881.941293,381449443.602666,273527924.042666
2089,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,358904.09467039,0.121663848442402,2949965,442.202023762794,0.114619597368112,0.240096038415366,-0.0480192076830732,420.967832945853,338123.800550024,142339243.584959,381469172.807691,273547653.247691
2090,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,358911.252245265,0.121666274767757,2949965,442.193205164673,0.114627390680069,0.240096038415366,-0.0480192076830732,420.959437809827,338146.790547529,142346082.846085,381487502.027508,273565982.467508
2091,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,358917.452846237,0.121668376691329,2949965,442.185565905015,0.114634453641433,0.240096038415366,-0.0480192076830732,420.952165381365,338167.626036351,142352394.441878,381504417.104233,273582897.544233
2092,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,358922.785892215,0.121670184524974,2949965,442.178995700931,0.114640827607737,0.240096038415366,-0.0480192076830732,420.945910673275,338186.429013857,142358194.338581,381519960.827397,273598441.267397
2093,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,358927.335518063,0.121671726789322,2949965,442.173390808828,0.114646555080855,0.240096038415366,-0.0480192076830732,420.94057492365,338203.324859095,142363502.007278,381534185.379504,273612665.819504
2094,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,358931.179242643,0.121673029762266,2949965,442.168655659504,0.114651678692157,0.240096038415366,-0.0480192076830732,420.936067152445,338218.439333109,142368339.691317,381547150.372729,273625630.812729
2095,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,358934.387529935,0.121674117330184,2949965,442.164703393775,0.114656240517171,0.240096038415366,-0.0480192076830732,420.932304671385,338231.896557236,142372731.731211,381558921.039645,273637401.479645
2096,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,358937.024353736,0.121675011179365,2949965,442.161455162652,0.114660281997448,0.240096038415366,-0.0480192076830732,420.929212417746,338243.818782602,142376704.245332,381569567.377489,273648047.817489
2097,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,358939.14862207,0.121675731278869,2949965,442.1588383693,0.11466384414366,0.240096038415366,-0.0480192076830732,420.926721280739,338254.326989251,142380284.818608,381579163.31387,273657643.75387
2098,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,358940.815424075,0.121676296303202,2949965,442.156785130419,0.114666967531873,0.240096038415366,-0.0480192076830732,420.924766636762,338263.540875162,142383502.004602,381587785.372335,273666265.812335
2099,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,358942.078765662,0.121676724559668,2949965,442.155228904253,0.114669692757822,0.240096038415366,-0.0480192076830732,420.923285139343,338271.580196328,142386384.805515,381595511.278781,273673991.718781
2100,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,358942.993929804,0.121677034788482,2949965,442.154101581483,0.114672060742104,0.240096038415366,-0.0480192076830732,420.922211949719,338278.565667082,142388962.115766,381602418.470254,273680898.910254
2025,"29",6168187,"Missouri","MO",72.2,0.17,8.03,445343101.4,75708327.238,824428.80463071,0.13365820534149,6168187,540.183820480999,0.13365820534149,0,0,540.183820480999,824428.80463071,445343101.4,75708327.238,0
2026,"29",6168187,"Missouri","MO",72.2,0.17,8.03,445343101.4,75708327.238,808154.088228053,0.131019712636477,6168187,551.062115365218,0.128273120131947,0.24906600249066,-0.049813200498132,523.611947725606,791212.592047311,414288366.386918,899005755.059612,823297427.821612
2027,"29",6168187,"Missouri","MO",72.2,0.17,8.03,445343101.4,75708327.238,792893.788572751,0.128545679398622,6168187,561.668041569149,0.123779526646664,0.24906600249066,-0.049813200498132,533.689558801072,763495.267128109,407469452.260307,884208711.404866,808500384.166866
2028,"29",6168187,"Missouri","MO",72.2,0.17,8.03,445343101.4,75708327.238,778581.491091048,0.126225338351617,6168187,571.992921095425,0.119985728644287,0.24906600249066,-0.049813200498132,543.500123033386,740094.411609221,402241403.765933,872863846.172075,797155518.934075
2029,"29",6168187,"Missouri","MO",72.2,0.17,8.03,445343101.4,75708327.238,765161.539695208,0.124049666408494,6168187,582.024942834159,0.116748262218182,0.24906600249066,-0.049813200498132,553.032417661847,720125.113286781,398252532.42,864207995.3514,788499668.1134
2030,"29",6168187,"Missouri","MO",72.2,0.17,8.03,445343101.4,75708327.238,752585.951897595,0.122010884543156,6168187,591.750484150146,0.113958494291112,0.24906600249066,-0.049813200498132,562.273498638308,702917.303026011,395231771.225839,857652943.560071,781944616.322071
2031,"29",6168187,"Missouri","MO",72.2,0.17,8.03,445343101.4,75708327.238,740812.528691974,0.120102151360193,6168187,601.15492672124,0.11153340393597,0.24906600249066,-0.049813200498132,571.209475826035,687958.8922236,392968638.216902,852741944.930678,777033617.692678
2032,"29",6168187,"Missouri","MO",72.2,0.17,8.03,445343101.4,75708327.238,729803.427004204,0.118317331657455,6168187,610.223362787024,0.109408964356888,0.24906600249066,-0.049813200498132,579.82618406787,674854.951629619,391298571.402709,849117899.943879,773409572.705879
2033,"29",6168187,"Missouri","MO",72.2,0.17,8.03,445343101.4,75708327.238,719524.087654606,0.116650822624964,6168187,618.941198829995,0.107535484788023,0.24906600249066,-0.049813200498132,588.109756796122,663298.979308181,390092601.40405,846500945.046789,770792617.808789
2034,"29",6168187,"Missouri","MO",72.2,0.17,8.03,445343101.4,75708327.238,709942.335997002,0.115097408038537,6168187,627.294751727387,0.105874099632969,0.24906600249066,-0.049813200498132,596.047192488165,653051.244992782,389249361.128848,844671113.649601,768962786.411601
2035,"29",6168187,"Missouri","MO",72.2,0.17,8.03,445343101.4,75708327.238,701027.705765443,0.113652148640345,6168187,635.27175564871,0.104394155547651,0.24906600249066,-0.049813200498132,603.626836313781,643922.673125001,388689006.009157,843455143.039871,767746815.801871
2036,"29",6168187,"Missouri","MO",72.2,0.17,8.03,445343101.4,75708327.238,692750.97001808,0.112310306094494,6168187,642.86175072173,0.103071258912738,0.24906600249066,-0.049813200498132,610.838749440449,635762.799299187,388348553.264675,842716360.584344,767008033.346344
2037,"29",6168187,"Missouri","MO",72.2,0.17,8.03,445343101.4,75708327.238,685083.771656361,0.111067283085996,6168187,650.056416200419,0.101885793317149,0.24906600249066,-0.049813200498132,617.67502560513,628450.625823525,388178256.397106,842346816.38172,766638489.14372
2038,"29",6168187,"Missouri","MO",72.2,0.17,8.03,445343101.4,75708327.238,677998.377189056,0.109918583400447,6168187,656.849804340784,0.100821802724486,0.24906600249066,-0.049813200498132,624.130013339998,621887.73288174,388138799.019462,842261193.872231,766552866.634231
