"year","fips","total_population","state_name","abbr","pack_sales_per_capita","tax_per_pack","baseline_price_per_pack","total_cigarette_consumption","baseline_state_tax_revenue","baseline_num_smokers","baseline_prev","census_total_pop","baseline_avg_smoking_intensity","policy_prev","pct_increase_price_per_pack","pct_reduction_intensity","policy_smoking_intensity","policy_num_smokers","policy_total_cig_consumption","policy_state_tax_revenue","revenue_gain"
2077,"05",3025891,"Arkansas","AR",47.6,1.15,9.48,144032411.6,165637273.34,393248.943367965,0.129961371169009,3025891,366.262679224107,0.120101995791392,0.316455696202532,-0.0632911392405063,343.081496994733,363415.54814721,124681150.289506,517426773.701451,351789500.361451
2078,"05",3025891,"Arkansas","AR",47.6,1.15,9.48,144032411.6,165637273.34,393072.510864746,0.129903063548801,3025891,366.427078004345,0.120069450462023,0.316455696202532,-0.0632911392405063,343.23549078888,363317.069527982,124703312.671414,517518747.58637,351881474.24637
2079,"05",3025891,"Arkansas","AR",47.6,1.15,9.48,144032411.6,165637273.34,392911.436749179,0.129849831586524,3025891,366.577294852186,0.120040491023836,0.316455696202532,-0.0632911392405063,343.376200241288,363229.441424607,124724345.412147,517606033.460411,351968760.120411
2080,"05",3025891,"Arkansas","AR",47.6,1.15,9.48,144032411.6,165637273.34,392766.878064879,0.129802057663306,3025891,366.712214404719,0.120015479497216,0.316455696202532,-0.0632911392405063,343.502580581635,363153.759271309,124744253.457617,517688651.849109,352051378.509109
2081,"05",3025891,"Arkansas","AR",47.6,1.15,9.48,144032411.6,165637273.34,392639.509008212,0.129759964588352,3025891,366.831172858327,0.119994632511779,0.316455696202532,-0.0632911392405063,343.614010019192,363090.678565699,124763044.062549,517766632.85958,352129359.51958
2082,"05",3025891,"Arkansas","AR",47.6,1.15,9.48,144032411.6,165637273.34,392529.618194846,0.129723647743705,3025891,366.933869251375,0.119978050922797,0.316455696202532,-0.0632911392405063,343.710206640529,363040.504484834,124780726.815364,517840016.283761,352202742.943761
2083,"05",3025891,"Arkansas","AR",47.6,1.15,9.48,144032411.6,165637273.34,392437.142314424,0.129693086206484,3025891,367.020335411066,0.119965730732884,0.316455696202532,-0.0632911392405063,343.791200258467,363003.224933057,124797314.39743,517908854.749334,352271581.409334
2084,"05",3025891,"Arkansas","AR",47.6,1.15,9.48,144032411.6,165637273.34,392361.678564991,0.129668146858228,3025891,367.090925206506,0.119957566749458,0.316455696202532,-0.0632911392405063,343.857322345334,362978.521609084,124812822.509368,517973213.413876,352335940.073876
2085,"05",3025891,"Arkansas","AR",47.6,1.15,9.48,144032411.6,165637273.34,392302.508147643,0.129648592149434,3025891,367.146292997427,0.119953360251854,0.316455696202532,-0.0632911392405063,343.909185845691,362965.793205843,124827270.431257,518033172.289716,352395898.949716
2086,"05",3025891,"Arkansas","AR",47.6,1.15,9.48,144032411.6,165637273.34,392258.649085973,0.129634097555389,3025891,367.187344206735,0.119952835249261,0.316455696202532,-0.0632911392405063,343.947638877195,362964.204605221,124840681.170905,518088826.859255,352451553.519255
2087,"05",3025891,"Arkansas","AR",47.6,1.15,9.48,144032411.6,165637273.34,392228.981862427,0.129624293096621,3025891,367.215117343161,0.119955677291854,0.316455696202532,-0.0632911392405063,343.973654220176,362972.804316325,124853081.883231,518140289.81541,352503016.47541
2088,"05",3025891,"Arkansas","AR",47.6,1.15,9.48,144032411.6,165637273.34,392212.311588284,0.129618783884907,3025891,367.230725156825,0.119961552793083,0.316455696202532,-0.0632911392405063,343.988274197532,362990.582942615,124864504.176386,518187692.332003,352550418.992003
2089,"05",3025891,"Arkansas","AR",47.6,1.15,9.48,144032411.6,165637273.34,392207.393639502,0.129617158595436,3025891,367.235329919323,0.119970116845753,0.316455696202532,-0.0632911392405063,343.992587519365,363016.496832511,124874984.057631,518231183.839168,352593910.499168
2090,"05",3025891,"Arkansas","AR",47.6,1.15,9.48,144032411.6,165637273.34,392212.988751511,0.129619007674603,3025891,367.230091125954,0.119981029548821,0.316455696202532,-0.0632911392405063,343.987680295197,363049.517482512,124884561.3511,518270929.607065,352633656.267065
2091,"05",3025891,"Arkansas","AR",47.6,1.15,9.48,144032411.6,165637273.34,392217.856779405,0.12962061646616,3025891,367.22553323473,0.11999087751759,0.316455696202532,-0.0632911392405063,343.983410878102,363079.316362577,124893261.661689,518307035.896008,352669762.556008
2092,"05",3025891,"Arkansas","AR",47.6,1.15,9.48,144032411.6,165637273.34,392222.067012237,0.129622007868835,3025891,367.221591322414,0.119999728944506,0.316455696202532,-0.0632911392405063,343.979718453907,363106.099815619,124901133.983473,518339706.031412,352702432.691412
2093,"05",3025891,"Arkansas","AR",47.6,1.15,9.48,144032411.6,165637273.34,392225.6815376,0.129623202401408,3025891,367.218207220305,0.120007652252736,0.316455696202532,-0.0632911392405063,343.976548535476,363130.074882683,124908229.827574,518369153.784434,352731880.444434
2094,"05",3025891,"Arkansas","AR",47.6,1.15,9.48,144032411.6,165637273.34,392228.758356328,0.129624219232063,3025891,367.215326595586,0.120014716239486,0.316455696202532,-0.0632911392405063,343.973850228777,363151.449736614,124914602.382065,518395599.88557,352758326.54557
2095,"05",3025891,"Arkansas","AR",47.6,1.15,9.48,144032411.6,165637273.34,392231.347297058,0.129625074828227,3025891,367.212902774231,0.120020987809021,0.316455696202532,-0.0632911392405063,343.971579813836,363170.426822425,124920305.455775,518419267.641466,352781994.301466
2096,"05",3025891,"Arkansas","AR",47.6,1.15,9.48,144032411.6,165637273.34,392233.494436608,0.129625784417419,3025891,367.210892600806,0.120026532854157,0.316455696202532,-0.0632911392405063,343.969696866578,363187.205524599,124925392.990116,518440380.908981,352803107.568981
2097,"05",3025891,"Arkansas","AR",47.6,1.15,9.48,144032411.6,165637273.34,392235.242911687,0.12962636225551,3025891,367.209255677286,0.120031415905419,0.316455696202532,-0.0632911392405063,343.968163545812,363201.981105463,124929918.437047,518459161.513745,352821888.173746
2098,"05",3025891,"Arkansas","AR",47.6,1.15,9.48,144032411.6,165637273.34,392236.632286546,0.12962682141774,3025891,367.207954954034,0.120035699144774,0.316455696202532,-0.0632911392405063,343.966945146817,363214.941720878,124933933.935409,518475825.831949,352838552.491949
2099,"05",3025891,"Arkansas","AR",47.6,1.15,9.48,144032411.6,165637273.34,392237.700698031,0.129627174507618,3025891,367.206954720768,0.120039442415365,0.316455696202532,-0.0632911392405063,343.966008219454,363226.268449672,124937489.639081,518490582.002187,352853308.662188
2100,"05",3025891,"Arkansas","AR",47.6,1.15,9.48,144032411.6,165637273.34,392238.488683649,0.129627434922028,3025891,367.206217022129,0.120042703829561,0.316455696202532,-0.0632911392405063,343.965317210602,363236.137133535,124940633.13149,518503627.495684,352866354.155684
2025,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,2634957.40964537,0.0671534844491773,39237836,235.281908743807,0.0671534844491773,0,0,235.281908743807,2634957.40964537,619957808.8,1779278911.256,0
2026,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,2570337.64251971,0.0655066105714827,39237836,241.1970312944,0.0638546325650121,0.256191289496157,-0.0512382578992314,228.838515600409,2505517.6004262,573358928.49223,3365616910.24939,1586337998.99339
2027,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,2510144.16677965,0.063972543408858,39237836,246.980957111864,0.061123619592058,0.256191289496157,-0.0512382578992314,234.326083135167,2398358.56127956,561997967.618334,3298928069.91962,1519649158.66362
2028,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,2454077.81548829,0.0625436585108385,39237836,252.623533323717,0.0588351611688111,0.256191289496157,-0.0512382578992314,239.679543571861,2308564.40497538,553315662.890744,3247962941.16867,1468684029.91267
2029,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,2401870.61853007,0.061213126496835,39237836,258.114572873792,0.0568964822335016,0.256191289496157,-0.0512382578992314,244.889231821335,2232494.83885505,546713946.132309,3209210863.79665,1429931952.54065
2030,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,2353278.32314213,0.0599747224373467,39237836,263.444320505287,0.0552378466021018,0.256191289496157,-0.0512382578992314,249.94589246915,2167413.56596643,541736118.095221,3179991013.21895,1400712101.96295
2031,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,2308075.97325662,0.0588227131908249,39237836,268.603727079772,0.053806161541939,0.256191289496157,-0.0512382578992314,254.840940038963,2111237.34237211,538029708.975471,3158234391.68601,1378955480.43001
2032,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,2266054.81574941,0.0577517785575485,39237836,273.584647860769,0.0525605101895992,0.256191289496157,-0.0512382578992314,259.566647116408,2062360.67889582,535320046.565708,3142328673.3407,1363049762.0847
2033,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,2227019.92346629,0.0567569507010094,39237836,278.380001125025,0.0514690737397075,0.256191289496157,-0.0512382578992314,264.116294833393,2019535.07447055,533392121.155241,3131011751.18127,1351732839.92527
2034,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,2190788.35307538,0.0558335671996636,39237836,282.983889306202,0.0505068617176783,0.256191289496157,-0.0512382578992314,268.484287804603,1981779.95695294,532076780.327947,3123290700.52505,1344011789.26905
2035,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,2157187.52120472,0.0549772296618173,39237836,287.391709207447,0.0496540494561308,0.256191289496157,-0.0512382578992314,272.666258692974,1948317.44929555,531240429.645656,3118381322.02,1339102410.764
2036,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,2126054.1609529,0.054183777131667,39237836,291.600195416534,0.0488947569068162,0.256191289496157,-0.0512382578992314,276.659109400315,1918524.45276952,530777266.465943,3115662554.15508,1336383642.89908
2037,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,2097233.49157871,0.0534492649283388,39237836,295.60743297749,0.0482161350986177,0.256191289496157,-0.0512382578992314,280.461023089659,1891896.80155341,530603312.543722,3114641444.63165,1335362533.37565
2038,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,2070578.64967162,0.052769950148923,39237836,299.412827857721,0.0476076826590332,0.256191289496157,-0.0512382578992314,284.071436165609,1868022.44451519,530651818.603021,3114926175.19973,1335647263.94373
2039,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,2045950.24355363,0.0521422803121364,39237836,303.017050758374,0.0470607294813229,0.256191289496157,-0.0512382578992314,287.490984963752,1846561.18542851,530869693.994677,3116205103.74876,1336926192.49276
2040,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,2023215.86649682,0.0515628809523752,39237836,306.421978527408,0.0465680413232068,0.256191289496157,-0.0512382578992314,290.721450165628,1827229.16828121,531214713.587648,3118230368.75949,1338951457.50349
2041,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,2002249.50539747,0.0510285405494193,39237836,309.630646494745,0.046123513911814,0.256191289496157,-0.0512382578992314,293.765711576141,1809786.87461548,531653329.022576,3120805041.36252,1341526130.10652
2042,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,1982929.74920478,0.0505361648691528,39237836,312.647389070956,0.0457219075601691,0.256191289496157,-0.0512382578992314,296.627881518217,1794028.71045307,532158935.764554,3123772952.93793,1344494041.68193
2043,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,1965139.2865947,0.0500827641614767,39237836,315.477794896817,0.0453586632950664,0.256191289496157,-0.0512382578992314,299.313262280413,1779775.79155104,532710498.296846,3127010625.00248,1347731713.74648
2044,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,1948764.81828515,0.0496654509256104,39237836,318.128592523311,0.045029767999807,0.256191289496157,-0.0512382578992314,301.828237654482,1766870.65189448,533291455.024736,3130420840.9952,1351141929.7392
2045,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,1933696.71209181,0.0492814311189793,39237836,320.60757249225,0.044731643280039,0.256191289496157,-0.0512382578992314,304.180199008446,1755172.88303267,533888836.855107,3133927472.33948,1354648561.08348
2046,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,1919828.90087222,0.0489280015562587,39237836,322.923469127034,0.0444610635455645,0.256191289496157,-0.0512382578992314,306.377433134189,1744555.91978644,534492564.663223,3137471354.57312,1358192443.31712
2047,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,1907058.88297411,0.0486025499207988,39237836,325.085824215956,0.0442150944471409,0.256191289496157,-0.0512382578992314,308.428992915394,1734904.62464143,535094886.182415,3141006981.89078,1361728070.63478
2048,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,1895287.63337319,0.0483025524999185,39237836,327.104866767169,0.0439910426075381,0.256191289496157,-0.0512382578992314,310.344583243659,1726113.31530359,535689917.469223,3144499815.54434,1365220904.28834
2049,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,1884419.57450239,0.0480255734414708,39237836,328.99138662562,0.0437864201630756,0.256191289496157,-0.0512382578992314,312.13444111107,1718084.37338585,536273305.668457,3147924304.27384,1368645393.01784
2050,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,1874362.72110177,0.0477692684454303,39237836,330.756582928401,0.0435989161355171,0.256191289496157,-0.0512382578992314,313.809191830447,1710727.12110317,536841895.315814,3151261925.50383,1371983014.24783
2051,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,1865030.84715508,0.0475314399895826,39237836,332.411557559857,0.0434264238455674,0.256191289496157,-0.0512382578992314,315.379368444919,1703958.89691886,537393480.766373,3154499732.09861,1375220820.84261
2052,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,1856351.32654217,0.0473102371532968,39237836,333.965774654735,0.0432672063392031,0.256191289496157,-0.0512382578992314,316.853950163459,1697711.54651581,537926609.75165,3157629199.24218,1378350287.98618
2053,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,1848266.4909686,0.0471041902251848,39237836,335.426634540728,0.0431199168744252,0.256191289496157,-0.0512382578992314,318.239958133859,1691932.22665233,538440440.975164,3160645388.52421,1381366477.26821
2054,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,1840732.45990546,0.0469121808834069,39237836,336.799519921457,0.0429835614795133,0.256191289496157,-0.0512382578992314,319.542499259384,1686581.93602906,538934607.044457,3163546143.35096,1384267232.09496
2055,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,1833718.4183567,0.0467334237891381,39237836,338.087790684668,0.0428574744697311,0.256191289496157,-0.0512382578992314,320.764761272986,1681634.5546175,539409106.460285,3166331454.92187,1387052543.66587
2056,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,1827203.31174393,0.046567382353704,39237836,339.29328215167,0.0427412340978116,0.256191289496157,-0.0512382578992314,321.908485457306,1677073.53396754,539864201.320023,3169002861.74853,1389723950.49253
2057,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,1821166.39868276,0.0464135279703692,39237836,340.417992144162,0.0426344354880524,0.256191289496157,-0.0512382578992314,322.975567269141,1672882.98763278,540300331.905594,3171562948.28583,1392284037.02983
2058,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,1815585.08591864,0.0462712848363666,39237836,341.464475340916,0.0425366359595682,0.256191289496157,-0.0512382578992314,323.968430489972,1669045.54577324,540718065.880435,3174015046.71815,1394736135.46215
2059,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,1810434.6000809,0.04614002158735,39237836,342.435903938367,0.0424473450878983,0.256191289496157,-0.0512382578992314,324.890084778417,1665541.96519436,541118070.274007,3176363072.50842,1397084161.25242
2060,"06",39237836,"California","CA",15.8,2.87,11.71,619957808.8,1779278911.256,1805687.99984585,0.0460190516073783,39237836,343.336062959341,0.0423660196370677,0.256191289496157,-0.0512382578992314,325.744121219324,1662350.93049204,541501043.011255,3178611122.47607,1399332211.22007
